name,lat,lng,address,score
GS25 신림도림점,37.4731122530815,126.933753232519,서울 관악구 신림로 160,5
CU 신림리더스점,37.475532117501,126.93019219695,서울 관악구 문성로38길 67,5
이마트24 관악조은점,37.4728247571784,126.93524572838,서울 관악구 신림로28길 25,5
신구멍가게24 신림현대점,37.4754060082591,126.930246579461,서울 관악구 문성로38길 70-1,5
CU 신림동희점,37.4723492660516,126.935689286467,서울 관악구 신림로22길 24,5
GS25 관악복은길점,37.4731710576039,126.935818588904,서울 관악구 신림로30길 21,5
CU 관악미리내점,37.4751083571487,126.93774220931,서울 관악구 서림길 22,5
GS25 신림으뜸점,37.47288063407154,126.93693801967132,서울 관악구 복은4길 56,5
세븐일레븐 관악복은길점,37.47417241109451,126.93643159781736,서울 관악구 복은길 12,5
CU 신화교힐스점,37.475470456524,126.935858452096,서울 관악구 신림로31길 7,5
GS25 신림신화점,37.475200232188,126.936003389881,서울 관악구 신림로 195,5
GS25 신림복은점,37.474538768829625,126.93918408495676,서울 관악구 복은길 60,5
CU 관악서림점,37.47281646312313,126.94001638792338,서울 관악구 서림3길 32,5
GS25 관악은혜점,37.4758539590861,126.938634711175,서울 관악구 신림로36길 22,5
세븐일레븐 드림고시촌점,37.4733127514589,126.939685887114,서울 관악구 서림3길 18,5
GS25 신림영락점,37.4749947601841,126.942958519,서울 관악구 복은길 128,5
GS25 서울대제일점,37.4744406562697,126.953255633074,서울 관악구 관악로 104,5
CU 관악푸른점,37.4752332416108,126.962516382589,서울 관악구 낙성대역길 61,5
CU 관악퍼스트점,37.4738931557781,126.964514650077,서울 관악구 낙성대역14길 3,5
GS25 봉천근화점,37.4745235097322,126.963357838098,서울 관악구 낙성대역8길 1,5
CU 낙성대역점,37.4758789040161,126.964257080313,서울 관악구 봉천로 604-1,5
GS25 낙성베스트점,37.47379203108492,126.9668898808321,서울 관악구 인헌길 35,5
세븐일레븐 봉천4호점,37.4753202204093,126.964067418317,서울 관악구 남부순환로246길 30,5
GS25 관악인헌점,37.4761087164439,126.961561772921,서울 관악구 낙성대역길 31,5
이마트24 R관악에이스점,37.4741664426246,126.968696265548,서울 관악구 인헌3길 31,5
GS25 봉천인헌점,37.472676032479,126.968174603354,서울 관악구 인헌9길 28,5
CU 뉴낙성인헌점,37.4747686832775,126.966737960862,서울 관악구 인헌길 18,5
GS25 봉천해오름점,37.4756314407616,126.968530597303,서울 관악구 남부순환로 1979,5
GS25 남현태양점,37.4746196637453,126.972361201755,서울 관악구 남부순환로260길 36,5
세븐일레븐 관악대성점,37.4728937100063,126.974044002935,서울 관악구 남부순환로256라길 2,5
GS25 관악남현로점,37.4746740760313,126.978369866153,서울 관악구 남부순환로272길 42,5
GS25 관악탑점,37.473277010775824,126.97579387421875,서울 관악구 남현길 79,5
CU 관악예술인점,37.4756326446222,126.973432570123,서울 관악구 남부순환로260길 10,5
세븐일레븐 관악남현길점,37.4743357519401,126.976060332984,서울 관악구 남현길 58,5
