위도,경도,cctv_count,light_count,score,grade
37.48395271289979,126.91418455790642,5,0,3.12,안전
37.484851024074786,126.91418455790642,5,0,3.12,안전
37.48574933524978,126.91418455790642,0,0,0.0,위험
37.48664764642477,126.91418455790642,2,0,1.25,안전
37.487545957599764,126.91418455790642,0,16,29.09,안전
37.48844426877476,126.91418455790642,0,17,30.91,안전
37.48934257994975,126.91418455790642,0,0,0.0,위험
37.49024089112474,126.91418455790642,0,0,0.0,위험
37.4588,126.91531660439863,0,0,0.0,위험
37.45969831117499,126.91531660439863,0,0,0.0,위험
37.46059662234998,126.91531660439863,0,0,0.0,위험
37.461494933524975,126.91531660439863,0,0,0.0,위험
37.46239324469997,126.91531660439863,0,0,0.0,위험
37.46329155587496,126.91531660439863,0,0,0.0,위험
37.46418986704995,126.91531660439863,0,0,0.0,위험
37.465088178224946,126.91531660439863,0,0,0.0,위험
37.46598648939994,126.91531660439863,0,0,0.0,위험
37.46688480057493,126.91531660439863,0,0,0.0,위험
37.467783111749924,126.91531660439863,0,0,0.0,위험
37.46868142292492,126.91531660439863,0,0,0.0,위험
37.46957973409991,126.91531660439863,0,0,0.0,위험
37.4704780452749,126.91531660439863,0,0,0.0,위험
37.471376356449895,126.91531660439863,0,0,0.0,위험
37.47227466762489,126.91531660439863,0,0,0.0,위험
37.47317297879988,126.91531660439863,0,0,0.0,위험
37.47407128997487,126.91531660439863,0,0,0.0,위험
37.474969601149866,126.91531660439863,0,0,0.0,위험
37.47586791232486,126.91531660439863,0,0,0.0,위험
37.47676622349985,126.91531660439863,0,0,0.0,위험
37.477664534674844,126.91531660439863,0,0,0.0,위험
37.47856284584984,126.91531660439863,0,0,0.0,위험
37.47946115702483,126.91531660439863,0,0,0.0,위험
37.48035946819982,126.91531660439863,0,0,0.0,위험
37.481257779374815,126.91531660439863,0,0,0.0,위험
37.48215609054981,126.91531660439863,0,0,0.0,위험
37.4830544017248,126.91531660439863,0,0,0.0,위험
37.48395271289979,126.91531660439863,5,0,3.12,안전
37.484851024074786,126.91531660439863,5,0,3.12,안전
37.48574933524978,126.91531660439863,0,0,0.0,위험
37.48664764642477,126.91531660439863,0,0,0.0,위험
37.487545957599764,126.91531660439863,0,0,0.0,위험
37.48844426877476,126.91531660439863,0,15,27.27,안전
37.48934257994975,126.91531660439863,0,13,23.64,안전
37.49024089112474,126.91531660439863,0,0,0.0,위험
37.4588,126.91644865089083,0,0,0.0,위험
37.45969831117499,126.91644865089083,0,0,0.0,위험
37.46059662234998,126.91644865089083,0,0,0.0,위험
37.461494933524975,126.91644865089083,0,0,0.0,위험
37.46239324469997,126.91644865089083,0,0,0.0,위험
37.46329155587496,126.91644865089083,0,0,0.0,위험
37.46418986704995,126.91644865089083,0,0,0.0,위험
37.465088178224946,126.91644865089083,0,0,0.0,위험
37.46598648939994,126.91644865089083,0,0,0.0,위험
37.46688480057493,126.91644865089083,0,0,0.0,위험
37.467783111749924,126.91644865089083,0,0,0.0,위험
37.46868142292492,126.91644865089083,0,0,0.0,위험
37.46957973409991,126.91644865089083,0,0,0.0,위험
37.4704780452749,126.91644865089083,1,0,0.62,안전
37.471376356449895,126.91644865089083,0,0,0.0,위험
37.47227466762489,126.91644865089083,0,0,0.0,위험
37.47317297879988,126.91644865089083,1,0,0.62,안전
