name,lat,lng,address
세븐일레븐 동작대림점,37.5001986600527,126.925206855398,서울 동작구 상도로 43-1
세븐일레븐 대방본점,37.5000041353128,126.928261599612,서울 동작구 상도로 69
세븐일레븐 대방동길점,37.500589196265,126.927291854413,서울 동작구 대방동길 11
CU 상도타운점,37.500126253155614,126.93057643077145,서울 동작구 상도로13길 2
CU 상도예강점,37.49874463752089,126.93148014976111,서울 동작구 성대로6길 32
세븐일레븐 동작성대점,37.49908331196503,126.93286856362221,서울 동작구 성대로6길 6
뉴아이스께끼공장,37.4994186790029,126.933208660452,서울 동작구 성대로5길 2
GS25 상도스위트점,37.50161973859564,126.93303593087813,서울 동작구 상도로15길 13
CU 상도개미점,37.5022077211078,126.93397181523,서울 동작구 상도로15길 36
GS25 동작상도점,37.501768239825,126.934347668569,서울 동작구 상도로 130
세븐일레븐 동작성대로점,37.50073314422315,126.93302767539784,서울 동작구 성대로1길 9
GS25 상도푸르지오점,37.4988798684443,126.939902813992,서울 동작구 양녕로25바길 47
GS25 상도초교점,37.5011568909538,126.936795500608,서울 동작구 성대로29길 79
GS25 상도맨션점,37.4996306343538,126.940352306719,서울 동작구 성대로 189
CU 상도빌리지점,37.49909523900084,126.94176181207467,서울 동작구 양녕로25가길 32
CU 상도더샵점,37.5015697895465,126.940730753193,서울 동작구 장승배기로 41
GS25 상도아이파크점,37.5001895573298,126.942778771203,서울 동작구 장승배기로 18
CU 상도약수점,37.4990559249932,126.944315373779,서울 동작구 양녕로28길 4
CU 상도포스코점,37.502022269008,126.944810778579,서울 동작구 장승배기로10길 130
이마트24 상도롯데캐슬점,37.501509260208366,126.94603254852288,서울 동작구 양녕로 220
CU 동작상도1호점,37.4989007063825,126.951965888954,서울 동작구 상도로37길 60
GS25 상도장안점,37.4997257606781,126.951312835787,서울 동작구 상도로37길 48
CU 상도대로점,37.5014618088065,126.948733215185,서울 동작구 상도로 292-1
GS25 상도역점,37.5016314651789,126.949352843732,서울 동작구 상도로 293
세븐일레븐 상도한마을점,37.5004721665394,126.952226120964,서울 동작구 상도로47길 30
CU 상도래미안점,37.5013592258785,126.95340159598,서울 동작구 상도로53길 47
CU 중앙대2생활관점,37.50235062065009,126.95652133316356,서울 동작구 흑석로 84
CU 흑석센트레빌점,37.50217619806937,126.96013135953885,서울 동작구 서달로 91
GS25 S9구반포역점,37.50145784328886,126.98738234565697,서울 서초구 신반포로 지하 17
CU 보라매SK뷰점,37.50385406043085,126.91843105607872,서울 영등포구 여의대방로35가길 19
GS25 대방중앙점,37.5039234552018,126.92247075222,서울 동작구 여의대방로36길 4
GS25 대방성남점,37.5041409077738,126.924338870647,서울 동작구 대방동23길 18
세븐일레븐 동작강남점,37.5029736713244,126.92228173628,서울 동작구 대방동15길 28-1
CU 대방행복점,37.50274847305519,126.92515455071818,서울 동작구 대방동15길 1
화이트,37.50463574148062,126.92185024636508,서울 영등포구 여의대방로 197
GS25 대방승화점,37.5059459027197,126.923377973225,서울 동작구 대방동길 97
세븐일레븐 대방중앙점,37.5025316239531,126.927063784028,서울 동작구 대방동길 38
CU 대방서울점,37.5058042852196,126.924529459169,서울 동작구 여의대방로36길 29
CU 영등포ARMY점,37.5062479398595,126.922305485831,서울 영등포구 여의대방로43길 4
GS25 상도럭키점,37.5044364963993,126.936693211202,서울 동작구 상도로15길 106
CU 상도삼성점,37.505804152719115,126.93490736425353,서울 동작구 등용로 38
세븐일레븐 상도등용점,37.5037905698704,126.93520542219,서울 동작구 상도로15길 73
GS25 대방쉐르빌점,37.5060057766772,126.932937010525,서울 동작구 등용로 49
CU 동작행정타운점,37.5047553818259,126.940011201374,서울 동작구 장승배기로10길 17
세븐일레븐 동작휴엔하임점,37.5049678662546,126.937970759711,서울 동작구 상도로15길 131
세븐일레븐 장승배기역점,37.50399991578686,126.93918281481204,서울 동작구 장승배기로 71
세븐일레븐 상도파크자이점,37.50560545112067,126.93907406925015,서울 동작구 장승배기로11가길 11
GS25 상도트레지움점,37.50423880703435,126.94304824228263,서울 동작구 상도로30길 40
GS25 동작도서관점,37.5061608745553,126.939863048179,서울 동작구 장승배기로 96
세븐일레븐 동작상도점,37.505030009124816,126.9414495779206,서울 동작구 상도로 206
세븐일레븐 상도두산점,37.5040466240868,126.944375000953,서울 동작구 상도로30길 63
GS25 동작드림점,37.5040948836171,126.945460684675,서울 동작구 상도로34길 18
CU 상도역점,37.5034793954556,126.947220888359,서울 동작구 상도로 266
세븐일레븐 상도역점,37.5028704449007,126.9475108375,서울 동작구 상도로 274
세븐일레븐 상도터널점,37.50425947545827,126.94883535058098,서울 동작구 상도로 265-30
GS25 상도노빌리티점,37.504319938574,126.947008806901,서울 동작구 상도로 257
세븐일레븐 상도신동아점,37.505670460151755,126.9468189784017,서울 동작구 만양로 9-1
상도편의점,37.5026831340782,126.947732632194,서울 동작구 상도로 276
CU 상도터널점,37.50426272986782,126.9501246432091,서울 동작구 양녕로 280-1
GS25 상도금성점,37.5029714375641,126.95193274578435,서울 동작구 상도로47길 84
GS25 상도행복드림점,37.5051193812719,126.949642278692,서울 동작구 양녕로 287
CU 동작상도원룸점,37.5040254853793,126.951617664035,서울 동작구 상도로47길 107
